datetime,datetimeEpoch,temp,feelslike,humidity,dew,precip,precipprob,snow,snowdepth,windgust,windspeed,winddir,pressure,visibility,cloudcover,solarradiation,solarenergy,uvindex,tzoffset,severerisk,INDEX_NR,INCIDENT_DATE,INCIDENT_MONTH,INCIDENT_YEAR,TIME,TIME_OF_DAY,AIRPORT_ID,AIRPORT,LATITUDE,LONGITUDE,STATE,FAAREGION,OPID,OPERATOR,AIRCRAFT,TYPE_ENG,NUM_ENGS,ENG_1_POS,ENG_2_POS,PHASE_OF_FLIGHT,COST_REPAIRS,COST_OTHER,COST_REPAIRS_INFL_ADJ,COST_OTHER_INFL_ADJ,SPECIES_ID,SPECIES,REMAINS_COLLECTED,NUM_SEEN,NUM_STRUCK,SIZE,NR_INJURIES,NR_FATALITIES,SOURCE,STATE_NAME,STRIKE_COUNT
2020-01-15,1579105800.0,47.587500000000006,46.33333333333334,83.96583333333332,42.51666666666667,0.0,0.0,0.0,0.0,,3.9874999999999994,201.66666666666666,1021.25,5.491666666666667,79.16666666666669,72.7375,0.2625,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-01-16,1579192200.0,47.17083333333334,42.45833333333334,55.16,30.320833333333336,0.0,0.0,0.0,0.0,34.026315789473685,18.35833333333333,286.7916666666667,1019.7791666666667,9.850000000000003,46.70000000000002,83.71666666666667,0.3,0.7916666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-01-17,1579278600.0,31.858333333333338,22.929166666666674,43.75333333333332,12.024999999999999,0.0,0.0,0.0,0.0,27.371428571428567,13.366666666666667,278.75,1037.7250000000001,9.900000000000004,33.25833333333334,80.59583333333333,0.2958333333333333,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-01-18,1579365000.0,29.979166666666668,23.07916666666667,76.33583333333334,23.254166666666663,0.011583333333333334,25.0,0.0,0.0,21.990000000000002,8.9625,142.5,1026.7291666666665,8.66666666666667,79.53333333333335,14.924999999999999,0.04583333333333334,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-01-19,1579451400.0,36.608333333333334,28.079166666666666,64.4075,24.920833333333334,0.0016666666666666668,8.333333333333334,0.0,0.0,28.89444444444444,14.895833333333334,295.8333333333333,1013.0666666666667,9.620833333333337,63.67916666666665,83.10416666666667,0.29999999999999993,0.7916666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-01-20,1579537800.0,26.891666666666666,15.870833333333335,45.96250000000001,8.320833333333331,0.0,0.0,0.0,0.0,22.988888888888887,13.499999999999995,329.1666666666667,1027.5833333333333,9.900000000000004,8.383333333333333,88.61666666666667,0.32499999999999996,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-01-21,1579624200.0,27.3625,17.970833333333335,51.75291666666667,11.700000000000003,0.0,0.0,0.0,0.0,18.833333333333332,10.366666666666667,310.4166666666667,1032.6250000000005,9.900000000000004,1.05,88.13333333333333,0.3208333333333333,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-01-22,1579710600.0,27.775000000000006,24.995833333333337,55.36999999999998,12.950000000000001,0.0,0.0,0.0,0.0,,2.5416666666666665,144.16666666666666,1031.7916666666667,9.900000000000004,15.820833333333333,87.72083333333335,0.3208333333333333,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-01-23,1579797000.0,30.566666666666674,29.320833333333336,63.300833333333316,18.675,0.0,0.0,0.0,0.0,,1.4958333333333333,117.91666666666667,1028.9208333333331,9.900000000000004,64.8875,59.62916666666666,0.22083333333333333,0.5833333333333334,,,975002.0,2020-01-23,1.0,2020.0,9:30,,KIAD,WASHINGTON DULLES INTL ARPT,38.94453,-77.45581,DC,AEA,UNK,UNKNOWN,UNKNOWN,,,,,Unknown,0.0,0.0,0.0,0.0,Z6007,American robin,True,0.0,1,Small,0.0,0.0,FAA Form 5200-7-E,District of Columbia,1
2020-01-24,1579883400.0,42.82499999999999,39.92916666666666,69.43875000000001,33.47499999999999,0.0008333333333333334,4.166666666666667,0.0,0.0,22.666666666666668,6.474999999999999,104.58333333333333,1023.3791666666667,9.616666666666669,72.97083333333335,52.30416666666667,0.19166666666666668,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-01-25,1579969800.0,45.2125,41.00000000000001,81.2275,39.59583333333334,0.06349999999999999,45.833333333333336,0.0,0.0,24.142857142857142,9.358333333333333,256.6666666666667,1011.7791666666668,8.616666666666669,54.404166666666676,43.01666666666667,0.15833333333333335,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-01-26,1580056200.0,39.329166666666666,35.708333333333336,64.54458333333334,27.870833333333337,0.0,0.0,0.0,0.0,20.333333333333332,6.329166666666666,303.9583333333333,1012.3625000000001,9.900000000000004,66.05,53.32916666666667,0.1958333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-01-27,1580142600.0,39.6,34.287499999999994,63.62333333333333,27.762500000000006,0.0,0.0,0.0,0.0,22.43,8.845833333333335,251.66666666666666,1009.6583333333334,9.900000000000004,76.275,64.24166666666666,0.22916666666666666,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-01-28,1580229000.0,40.84583333333333,33.975,59.32166666666666,27.57083333333334,0.0,0.0,0.0,0.0,21.18333333333333,12.250000000000002,307.9166666666667,1013.7874999999996,9.900000000000004,81.92916666666666,46.729166666666664,0.16666666666666666,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-01-29,1580315400.0,38.091666666666676,32.87083333333334,55.55124999999999,23.30416666666666,0.0,0.0,0.0,0.0,17.200000000000003,7.950000000000002,252.5,1019.5958333333333,9.900000000000004,67.92916666666669,68.24166666666666,0.24166666666666667,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-01-30,1580401800.0,33.016666666666666,29.970833333333335,58.60291666666666,19.50833333333333,0.0,0.0,0.0,0.0,,3.279166666666667,102.95833333333333,1024.7166666666667,9.900000000000004,72.04583333333333,75.8,0.2791666666666667,0.7083333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-01-31,1580488200.0,36.40833333333334,34.57083333333334,67.91041666666668,26.4375,0.0,0.0,0.0,0.0,,2.6249999999999996,128.33333333333334,1024.7625,9.900000000000004,63.216666666666676,53.76666666666667,0.19166666666666665,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-02-01,1580574600.0,36.79583333333333,35.270833333333336,81.41875,31.29166666666667,0.004416666666666667,16.666666666666668,0.0,0.0,,2.6458333333333335,219.17916666666667,1013.3333333333335,7.429166666666666,48.19583333333333,79.35416666666667,0.28750000000000003,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-02-02,1580661000.0,43.67916666666667,41.50416666666667,62.52166666666667,30.387499999999992,0.0,0.0,0.0,0.0,22.155555555555555,7.3999999999999995,255.83333333333334,1003.2041666666668,8.200000000000003,35.787500000000016,83.79166666666667,0.3,0.7916666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-02-03,1580747400.0,57.55416666666667,57.23333333333333,42.3825,34.370833333333344,0.0,0.0,0.0,0.0,25.671428571428574,9.57916666666667,219.58333333333334,1009.4666666666664,9.900000000000004,57.65416666666666,80.58749999999999,0.2958333333333334,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-02-04,1580833800.0,59.32500000000001,59.32500000000001,55.52333333333332,43.145833333333336,0.0,0.0,0.0,0.0,,5.229166666666667,207.5,1009.4708333333333,9.900000000000004,73.39583333333336,47.916666666666664,0.17500000000000002,0.4583333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-02-05,1580920200.0,43.695833333333326,39.208333333333336,77.06541666666666,36.895833333333336,0.0018333333333333333,12.5,0.0,0.0,25.580000000000002,8.933333333333335,100.83333333333333,1014.275,8.075000000000001,74.0,23.40416666666667,0.08750000000000001,0.20833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-02-06,1581006600.0,40.94166666666667,38.44166666666667,92.24916666666667,38.84583333333334,0.026333333333333337,58.333333333333336,0.0,0.0,,4.05,172.5,1002.0708333333336,4.5249999999999995,92.67083333333335,10.170833333333333,0.0375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-02-07,1581093000.0,44.69166666666666,38.75833333333333,70.07375,34.61666666666667,0.01733333333333333,33.333333333333336,0.0,0.0,30.772222222222222,14.612500000000002,245.41666666666666,994.5500000000001,6.675000000000002,76.66666666666664,50.78333333333333,0.18333333333333332,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-02-08,1581179400.0,35.49166666666667,29.841666666666672,51.287499999999994,18.84166666666667,0.0,0.0,0.0,0.0,18.966666666666665,7.333333333333333,220.0,1022.4083333333333,9.900000000000004,36.31250000000001,86.95833333333333,0.3125,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-02-09,1581265800.0,38.04583333333334,35.34166666666666,58.157916666666665,23.370833333333326,0.0,0.0,0.0,0.0,18.419999999999998,4.833333333333334,208.75,1030.2916666666667,9.900000000000004,45.26666666666666,107.125,0.3833333333333333,1.0833333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-02-10,1581352200.0,44.30416666666667,38.55416666666667,75.93125,36.720833333333346,0.016291666666666666,54.166666666666664,0.0,0.0,23.3,11.658333333333333,194.16666666666666,1021.5833333333334,9.258333333333335,83.04166666666667,22.066666666666666,0.075,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-02-11,1581438600.0,49.75833333333335,48.616666666666674,86.74958333333335,45.77916666666666,0.01591666666666667,41.666666666666664,0.0,0.0,23.399999999999995,5.141666666666666,242.91666666666666,1013.9874999999998,5.625000000000001,68.9125,35.11666666666667,0.11666666666666668,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-02-12,1581525000.0,42.8375,38.545833333333334,61.674583333333345,30.045833333333334,0.0029583333333333336,12.5,0.0,0.0,27.6,7.745833333333334,213.54166666666666,1020.4791666666665,9.179166666666669,67.86666666666669,65.22083333333333,0.2333333333333333,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-02-13,1581611400.0,46.42500000000001,42.15,79.93083333333334,40.175,0.005083333333333333,29.166666666666668,0.0,0.0,24.933333333333337,11.579166666666666,245.41666666666666,1008.3291666666668,8.89166666666667,82.40416666666668,15.166666666666666,0.049999999999999996,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-02-14,1581697800.0,34.16666666666668,25.537500000000005,47.59,16.02916666666667,0.0,0.0,0.0,0.0,23.71176470588235,12.8125,317.0833333333333,1026.8541666666663,9.900000000000004,42.216666666666676,128.85,0.4624999999999999,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-02-15,1581784200.0,26.849999999999994,21.625,54.51666666666666,11.920833333333336,0.0,0.0,0.0,0.0,16.0,5.604166666666667,156.33333333333334,1034.0541666666668,9.900000000000004,49.212500000000006,119.57083333333333,0.4333333333333333,1.1666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-02-16,1581870600.0,38.29166666666667,35.45416666666667,52.83125000000001,22.025000000000006,0.0,0.0,0.0,0.0,,4.341666666666667,176.25,1021.7875000000003,9.900000000000004,75.62916666666668,82.01666666666667,0.28750000000000003,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-02-17,1581957000.0,43.95416666666668,41.37500000000001,49.3675,25.05,0.0,0.0,0.0,0.0,,5.408333333333334,127.5,1023.558333333333,9.900000000000004,43.6625,123.03750000000001,0.44166666666666665,1.2083333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-02-18,1582043400.0,49.16666666666666,47.774999999999984,62.694583333333334,36.60833333333333,0.0,0.0,0.0,0.0,21.95,6.295833333333337,179.58333333333334,1020.5,9.720833333333337,72.31666666666668,105.60416666666667,0.37083333333333335,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-02-19,1582129800.0,44.68749999999999,40.49583333333333,45.75458333333333,23.720833333333335,0.0008333333333333334,4.166666666666667,0.0,0.0,21.66363636363636,9.925,315.0,1025.7916666666665,9.900000000000004,54.06666666666666,97.99583333333334,0.3541666666666667,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-02-20,1582216200.0,35.00416666666668,29.958333333333325,43.75500000000002,14.749999999999998,0.0,0.0,0.0,0.0,22.35,6.408333333333334,234.83333333333334,1030.6499999999999,9.900000000000004,66.71666666666668,59.62916666666666,0.21250000000000002,0.5416666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-02-21,1582302600.0,28.60000000000001,20.883333333333333,42.00958333333333,7.870833333333333,0.0,0.0,0.0,0.0,18.145454545454545,8.783333333333333,288.4583333333333,1032.9374999999998,9.900000000000004,11.087499999999999,145.29166666666666,0.5124999999999998,1.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-02-22,1582389000.0,35.40833333333334,33.50833333333333,40.29750000000001,9.887500000000001,0.0,0.0,0.0,0.0,18.033333333333335,4.0375000000000005,231.20833333333334,1027.4249999999995,9.900000000000004,7.349999999999999,156.55833333333334,0.5583333333333333,1.5833333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-02-23,1582475400.0,39.208333333333336,37.81250000000001,42.23291666666666,14.304166666666672,0.0,0.0,0.0,0.0,17.2,4.0375,176.66666666666666,1022.4541666666668,9.900000000000004,17.391666666666666,159.54999999999998,0.5708333333333334,1.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-02-24,1582561800.0,43.262499999999996,42.77083333333334,52.09875,25.125,0.0,0.0,0.0,0.0,,3.5124999999999997,175.95833333333334,1016.0833333333334,9.900000000000004,66.325,107.54166666666667,0.38749999999999996,1.0416666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-02-25,1582648200.0,48.56666666666667,47.15416666666666,87.42833333333333,44.887499999999996,0.011458333333333333,29.166666666666668,0.0,0.0,,3.550000000000001,153.625,1010.2916666666669,6.145833333333332,92.66666666666669,29.266666666666666,0.1125,0.2916666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-02-26,1582734600.0,50.020833333333336,48.462500000000006,92.54208333333334,47.9,0.018458333333333334,4.166666666666667,0.0,0.0,21.5,5.991666666666668,137.08333333333334,1008.8874999999998,2.15,96.13333333333334,29.175,0.10000000000000002,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-02-27,1582821000.0,37.29999999999999,27.870833333333337,51.361250000000005,20.379166666666677,0.015791666666666666,12.5,0.0,0.0,31.866666666666664,18.383333333333333,284.1666666666667,1008.9916666666667,9.745833333333337,45.90416666666667,171.15833333333333,0.6124999999999999,1.6666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-02-28,1582907400.0,36.020833333333336,29.145833333333332,48.25416666666666,18.191666666666666,0.0,0.0,0.0,0.0,22.718181818181815,9.629166666666668,250.41666666666666,1013.1125000000002,9.850000000000003,67.50416666666666,104.60416666666667,0.3708333333333333,1.0416666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-02-29,1582993800.0,32.01250000000001,22.229166666666668,43.83708333333332,12.033333333333333,0.0,0.0,0.0,0.0,26.611111111111107,15.141666666666666,301.6666666666667,1016.5374999999998,9.900000000000004,40.93333333333334,169.6875,0.6083333333333333,1.6666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-03-01,1583080200.0,37.358333333333334,33.012499999999996,39.454166666666666,13.245833333333332,0.0,0.0,0.0,0.0,19.299999999999997,6.145833333333335,232.5,1022.7124999999997,9.900000000000004,16.879166666666666,182.78333333333333,0.6541666666666667,1.8333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-03-02,1583166600.0,50.13333333333335,47.96666666666667,42.36833333333333,27.208333333333332,0.0016666666666666668,8.333333333333334,0.0,0.0,26.877777777777776,10.650000000000002,196.25,1013.9499999999999,9.900000000000004,65.63333333333334,147.625,0.5291666666666667,1.4583333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-03-03,1583253000.0,51.99166666666667,50.99583333333334,75.31625000000001,44.09583333333333,0.0014583333333333334,12.5,0.0,0.0,22.066666666666666,8.820833333333336,204.70833333333334,1004.9916666666669,9.17916666666667,55.5375,66.2375,0.23750000000000002,0.7083333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-03-04,1583339400.0,53.43333333333334,51.80416666666667,37.241666666666674,26.49166666666667,0.0,0.0,0.0,0.0,23.792307692307695,10.8125,267.0833333333333,1010.9625,9.900000000000004,40.55,191.48333333333335,0.6916666666666668,1.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-03-05,1583425800.0,46.86666666666667,44.354166666666664,42.40541666666667,24.64166666666667,0.0,0.0,0.0,0.0,22.666666666666668,6.970833333333335,225.75,1019.2750000000001,9.900000000000004,59.612500000000004,138.85416666666666,0.49999999999999994,1.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-03-06,1583512200.0,40.80833333333334,36.475,65.04916666666666,29.487499999999997,0.002458333333333333,4.166666666666667,0.0,0.0,25.333333333333332,8.891666666666667,240.0,1012.120833333333,9.59166666666667,43.400000000000006,100.23333333333333,0.36666666666666664,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-03-07,1583598600.0,42.75833333333333,35.9625,42.56458333333333,20.333333333333332,0.0,0.0,0.0,0.0,28.266666666666666,15.649999999999999,322.9166666666667,1025.95,9.900000000000004,40.51666666666667,201.29166666666666,0.7291666666666669,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-03-08,1583683200.0,46.30434782608697,44.834782608695654,36.95217391304349,16.517391304347825,0.0,0.0,0.0,0.0,17.2,6.747826086956521,193.04347826086956,1032.5000000000002,9.900000000000004,16.4,209.8304347826087,0.7478260869565219,2.0434782608695654,-4.0,,987294.0,2020-03-08,3.0,2020.0,17:45,Day,KIAD,WASHINGTON DULLES INTL ARPT,38.94453,-77.45581,DC,AEA,BUS,BUSINESS,BE-50 TWIN BONANZA,A,2.0,4.0,4.0,Landing Roll,500.0,0.0,566.0,0.0,K3201,Bald eagle,False,1.0,1,Large,0.0,0.0,FAA Form 5200-7-E,District of Columbia,1
2020-03-09,1583767800.0,57.583333333333336,56.06666666666666,29.034999999999997,23.166666666666668,0.0,0.0,0.0,0.0,19.0,8.108333333333334,193.91666666666666,1028.2,9.900000000000004,64.43333333333334,196.7541666666667,0.7083333333333334,1.9166666666666667,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-03-10,1583854200.0,60.92083333333334,60.92083333333334,56.740416666666675,44.92916666666665,0.001,8.333333333333334,0.0,0.0,24.558333333333334,12.899999999999997,210.83333333333334,1019.9333333333335,9.900000000000004,73.91249999999998,86.26666666666667,0.3,0.8333333333333334,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-03-11,1583940600.0,49.88333333333333,48.51666666666668,62.31124999999998,37.25833333333335,0.0,0.0,0.0,0.0,19.7,5.766666666666669,171.45833333333334,1019.2166666666667,9.900000000000004,53.54583333333335,68.86666666666666,0.25833333333333325,0.6666666666666666,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-03-12,1584027000.0,52.47083333333333,52.06666666666666,68.09125,41.85833333333333,0.0,0.0,0.0,0.0,16.65,6.4750000000000005,170.83333333333334,1017.2750000000002,9.900000000000004,70.58333333333336,155.15416666666667,0.5625,1.5,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-03-13,1584113400.0,59.09583333333333,59.07083333333333,60.705000000000005,41.337500000000006,0.009125,16.666666666666668,0.0,0.0,26.425,10.899999999999999,241.66666666666666,1013.2041666666665,7.475000000000002,78.22083333333335,131.04166666666666,0.4791666666666666,1.3333333333333333,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2020-03-14,1584199800.0,49.19583333333333,47.029166666666676,37.5525,21.995833333333337,0.004083333333333334,12.5,0.0,0.0,21.849999999999998,9.504166666666668,236.66666666666666,1027.7291666666667,9.900000000000004,64.20833333333333,148.69583333333333,0.5375,1.4583333333333333,-4.0,,1128301.0,2020-03-14,3.0,2020.0,,Day,KIAD,WASHINGTON DULLES INTL ARPT,38.94453,-77.45581,DC,AEA,UAL,UNITED AIRLINES,A-320,D,2.0,1.0,1.0,Landing Roll,0.0,0.0,0.0,0.0,K5105,Merlin,True,1.0,1,Small,0.0,0.0,Multiple,District of Columbia,1
2020-03-15,1584286200.0,41.641666666666666,38.13333333333333,78.69250000000001,35.154166666666676,0.004958333333333333,29.166666666666668,0.0,0.0,,5.750000000000001,93.75,1030.7416666666666,9.233333333333336,64.91249999999998,58.87916666666666,0.2125,0.5416666666666666,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
